county,month,customers_out,year,month_num,county_resilience_class,dgstats_interconnected_proxy_count,dgstats_app_received_count,conversion_gap_per_100k_pop,conversion_rate,high_conversion_gap_flag,hazard_burden,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,fema_risk_score,fema_sovi_score,fema_resl_score,ces_ciscorep_pop_weighted,noaa_property_damage_usd,noaa_event_count,calfire_fire_count,psps_event_count,census_population_estimate
Orange,2023-05,1108109,2023,5,recoverable,1116,190,662.0432655593662,5.873684210526315,0,0.4449173850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,1,0,0,3149341
Orange,2023-06,729426,2023,6,recoverable,2612,138,583.4871485812429,18.92753623188406,0,0.4011673850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,0,0,0,3149341
Orange,2023-07,1531018,2023,7,recoverable,2576,146,506.32814928583474,17.643835616438356,0,0.4449173850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,1,0,0,3149341
Orange,2023-08,1178841,2023,8,recoverable,2967,307,421.86603483077886,9.664495114006517,0,0.4548311781609195,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,4,0,0,3149341
Orange,2023-09,1205366,2023,9,recoverable,1957,290,368.9343262606368,6.748275862068965,0,0.4449173850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,1,0,0,3149341
Orange,2023-10,1697022,2023,10,recoverable,2136,413,314.2244679124934,5.171912832929782,0,0.4548311781609195,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,4,0,0,3149341
Orange,2023-11,893024,2023,11,recoverable,1263,465,288.8858335759767,2.7161290322580647,0,0.544073276,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,7000,3,0,0,3149341
Orange,2023-12,708025,2023,12,recoverable,1089,433,268.0560790336772,2.515011547344111,0,0.4483117816091954,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,2,0,0,3149341
Orange,2024-01,1077325,2024,1,recoverable,1443,601,240.65658716660752,2.4009983361064893,0,0.4447198275862069,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,1,0,0,3158027
Orange,2024-02,1051168,2024,2,recoverable,925,474,226.37551863869436,1.9514767932489452,0,0.4734554597701149,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,12,0,0,3158027
Orange,2024-03,1352897,2024,3,recoverable,926,562,214.8493347270305,1.6476868327402134,0,0.4589798850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,6,0,0,3158027
Orange,2024-04,1054414,2024,4,recoverable,947,646,205.3180672616162,1.4659442724458205,0,0.4011673850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,0,0,0,3158027
Orange,2024-05,924964,2024,5,recoverable,742,555,199.39664860370095,1.3369369369369368,0,0.4011673850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,0,0,0,3158027
Orange,2024-06,1992339,2024,6,recoverable,752,564,193.44356460536912,1.3333333333333333,0,0.4011673850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,0,0,0,3158027
Orange,2024-07,1096779,2024,7,recoverable,748,596,188.6304328620369,1.255033557,0,0.4011673850574713,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,0,0,0,3158027
Orange,2024-08,905484,2024,8,recoverable,848,706,184.1339545228714,1.2011331444759208,0,0.4482579022988505,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,2,0,0,3158027
Orange,2024-09,987257,2024,9,recoverable,787,694,181.1890778641221,1.1340057636887608,0,0.6607399425287357,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,1,1,0,3158027
Orange,2024-10,1216087,2024,10,recoverable,778,802,181.94904603412195,0.970074813,0,0.5495150862068965,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,2,0,1,3158027
Orange,2024-11,669191,2024,11,recoverable,682,610,179.6691415241225,1.118032786885246,0,0.6538254310344828,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,30000,4,0,1,3158027
Orange,2024-12,646133,2024,12,recoverable,688,688,179.6691415241225,1,0,0.550305316,0.3684,0.3509,0.2982,0.6491,0.4211,99.80916030534353,24.93638677,16.316793893129773,48.72224537906604,0,2,0,1,3158027
Placer,2017-01,0,2017,1,good,152,210,15.060436492995596,0.7238095238095238,1,0.6233297413793103,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,5006000,8,0,0,385115
Placer,2017-02,0,2017,2,good,164,180,19.215039663477143,0.9111111111111112,1,0.4669899425287356,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,385115
Placer,2017-03,0,2017,3,good,198,207,21.55200394687301,0.9565217391304348,1,0.4669899425287356,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,385115
Placer,2017-04,0,2017,4,good,194,206,24.66795632473417,0.941747573,1,0.4669899425287356,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,385115
Placer,2017-05,0,2017,5,good,216,251,33.75615076016255,0.8605577689243028,1,0.4011673850574713,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,385115
Placer,2017-06,0,2017,6,good,217,241,39.98805551588487,0.9004149377593361,1,0.4011673850574713,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,385115
Placer,2017-07,0,2017,7,good,172,217,51.672876932864206,0.7926267281105991,1,0.5660201149425287,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,385115
Placer,2017-08,0,2017,8,good,218,280,67.77196421848019,0.7785714285714286,1,0.5854705459770114,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,3,0,385115
Placer,2017-09,0,2017,9,good,150,251,93.99789673214497,0.5976095617529881,1,0.5443067528735632,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,385115
Placer,2017-10,0,2017,10,good,238,280,104.9037301,0.85,1,0.5491918103448276,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,385115
Placer,2017-11,4249,2017,11,good,278,240,95.03654752476533,1.1583333333333334,1,0.4820222701149426,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,2,0,0,385115
Placer,2017-12,9932,2017,12,good,247,273,101.78777767679784,0.9047619047619048,1,0.4011673850574713,0.0175,0.0351,0.3509,0.2281,0.0351,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,385115
Placer,2018-01,10498,2018,1,good,92,219,132.28659546810084,0.4200913242009132,1,0.4011673850574713,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,392330
Placer,2018-02,4971,2018,2,good,168,205,141.71743175388067,0.8195121951219512,1,0.4011673850574713,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,392330
Placer,2018-03,25090,2018,3,good,352,255,116.99334743710652,1.380392156862745,1,0.497503592,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,4,0,0,392330
Placer,2018-04,10107,2018,4,good,234,240,118.52267224020596,0.975,1,0.5035380747126437,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,5,0,0,392330
Placer,2018-05,0,2018,5,good,221,258,127.95350852598578,0.8565891472868217,1,0.497503592,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,4,0,0,392330
Placer,2018-06,69054,2018,6,good,253,269,132.0317080009176,0.9405204460966544,1,0.5708333333333333,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,392330
Placer,2018-07,58314,2018,7,good,254,300,143.75653149134658,0.8466666666666667,1,0.5935704022988506,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,2,3,0,392330
Placer,2018-08,60852,2018,8,good,272,307,152.67759284275994,0.8859934853420195,1,0.5908405172413793,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,392330
Placer,2018-09,85031,2018,9,good,196,218,158.28511712079117,0.8990825688073395,1,0.5782866379310345,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,392330
Placer,2018-10,490800,2018,10,good,232,268,167.46106593938777,0.8656716417910447,1,0.4925646551724137,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,3,0,0,392330
Placer,2018-11,28903,2018,11,good,180,194,171.0294904799531,0.9278350515463918,1,0.4011673850574713,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,392330
Placer,2018-12,154289,2018,12,good,226,245,175.87235235643465,0.9224489795918368,1,0.4011673850574713,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,392330
Placer,2019-01,142842,2019,1,good,191,215,179.24881191176138,0.8883720930232558,1,0.4811422413793103,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,2,0,0,398329
Placer,2019-02,385115,2019,2,good,150,160,181.75929947355075,0.9375,1,0.4811422413793103,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,2,0,0,398329
Placer,2019-03,140078,2019,3,good,168,207,191.55020096452927,0.8115942028985508,1,0.466253592,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,398329
Placer,2019-04,109991,2019,4,good,191,225,200.0858586746132,0.8488888888888889,1,0.466253592,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,398329
Placer,2019-05,177643,2019,5,good,210,227,204.35368752965516,0.9251101321585904,1,0.6083153735632184,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,7,1,0,398329
Placer,2019-06,173213,2019,6,good,195,252,218.66346663185456,0.7738095238095238,1,0.5819863505747126,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,398329
Placer,2019-07,109256,2019,7,good,236,279,229.4585631475489,0.8458781362007168,1,0.4011673850574713,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,398329
Placer,2019-08,87108,2019,8,good,229,240,232.2200994655172,0.9541666666666668,1,0.4011673850574713,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,398329
Placer,2019-09,208606,2019,9,good,216,190,225.6928318048648,1.136842105263158,1,0.4011673850574713,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,398329
Placer,2019-10,14225605,2019,10,good,177,266,248.03617110479027,0.6654135338345865,1,0.5519755747126437,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,398329
Placer,2019-11,153798,2019,11,good,233,271,257.5760238395899,0.8597785977859779,1,0.5530172413793103,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,398329
Placer,2019-12,129628,2019,12,good,273,243,250.04456115422173,1.123456790123457,1,0.496875,0.0175,0.0175,0.2807,0.2105,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,4,0,0,398329
Placer,2020-01,63651,2020,1,good,174,233,259.8707789472647,0.7467811158798283,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,405971
Placer,2020-02,72968,2020,2,good,160,184,265.7825312645485,0.8695652173913043,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,405971
Placer,2020-03,1080024,2020,3,good,224,250,272.1869296082725,0.896,1,0.5497665229885057,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,405971
Placer,2020-04,69398,2020,4,good,180,180,272.1869296082725,1,1,0.4660201149425287,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,405971
Placer,2020-05,193000,2020,5,good,117,159,282.5324961635191,0.7358490566037735,1,0.4660201149425287,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,405971
Placer,2020-06,78361,2020,6,good,183,255,300.2677531153703,0.7176470588235294,1,0.6126975574712643,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,5,0,405971
Placer,2020-07,418246,2020,7,good,233,254,305.4405363929936,0.9173228346456692,1,0.5945941091954022,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,3,0,405971
Placer,2020-08,233268,2020,8,good,178,220,315.7861029482401,0.8090909090909091,1,0.577532328,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,405971
Placer,2020-09,1370448,2020,9,good,247,267,320.71256321264326,0.9250936329588016,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,405971
Placer,2020-10,2552158,2020,10,good,253,277,326.6243155,0.9133574007220217,1,0.5623383620689655,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,405971
Placer,2020-11,83403,2020,11,good,198,242,337.46252811161384,0.8181818181818182,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,405971
Placer,2020-12,52187,2020,12,good,248,275,344.1132494685581,0.901818182,1,0.5505926724137931,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,405971
Placer,2021-01,782946,2021,1,good,197,254,352.0257216043076,0.7755905511811023,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2021-02,170579,2021,2,good,233,245,354.9310232956774,0.9510204081632652,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2021-03,139996,2021,3,good,253,284,362.4363859983827,0.8908450704225352,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2021-04,115937,2021,4,good,297,318,367.52066395827984,0.9339622641509434,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2021-05,102222,2021,5,good,175,274,391.4894029120808,0.6386861313868614,1,0.5748922413793103,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,413038
Placer,2021-06,162858,2021,6,good,300,365,407.2264537403338,0.821917808,1,0.5554956896551724,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,413038
Placer,2021-07,161734,2021,7,good,327,334,408.9212130602995,0.9790419161676648,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2021-08,596046,2021,8,good,304,307,409.6475385,0.990228013,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2021-09,594461,2021,9,good,258,302,420.3003113514979,0.8543046357615894,0,0.5714080459770114,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,413038
Placer,2021-10,838738,2021,10,good,260,305,431.19519269413473,0.8524590163934426,1,0.4804777298850575,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,2,0,0,413038
Placer,2021-11,283320,2021,11,good,342,313,424.1740469399911,1.0926517571884984,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2021-12,4580050,2021,12,good,294,336,434.34260285978536,0.875,1,0.4011673850574713,0,0.0175,0.2456,0.2281,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,413038
Placer,2022-01,3318235,2022,1,good,270,300,435.8745809128036,0.9,1,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,418469
Placer,2022-02,71776,2022,2,good,272,337,451.4073921843673,0.8071216617210683,1,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,418469
Placer,2022-03,48986,2022,3,good,356,458,475.7819575643596,0.777292576,1,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,418469
Placer,2022-04,260188,2022,4,good,445,402,465.50640549240205,1.1069651741293531,1,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,418469
Placer,2022-05,425974,2022,5,good,356,471,492.9875331267072,0.7558386411889597,1,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,418469
Placer,2022-06,220537,2022,6,good,374,497,522.3803913790507,0.7525150905432596,1,0.5743534482758621,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,418469
Placer,2022-07,216695,2022,7,good,498,475,516.8841658521898,1.048421052631579,1,0.5982579022988506,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,4,0,418469
Placer,2022-08,121099,2022,8,good,532,524,514.9724352341511,1.015267175572519,1,0.5511135057471265,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,418469
Placer,2022-09,0,2022,9,good,513,444,498.4837586535681,1.1554054054054057,1,0.6281788793103449,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,5,0,418469
Placer,2022-10,0,2022,10,good,542,514,491.79270149043305,1.0544747081712065,0,0.555316092,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,1,0,418469
Placer,2022-11,0,2022,11,good,408,454,502.78515254415504,0.8986784140969163,1,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,418469
Placer,2022-12,0,2022,12,good,439,497,516.6451995249349,0.8832997987927566,1,0.5804238505747127,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,25000,2,0,0,418469
Placer,2023-01,1098386,2023,1,good,436,468,515.9985418455062,0.9316239316239316,0,0.5130747126436781,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,8,0,0,425195
Placer,2023-02,610257,2023,2,good,322,682,600.6655769705665,0.4721407624633431,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,425195
Placer,2023-03,1966649,2023,3,good,401,1570,875.5982549183316,0.2554140127388535,0,0.4896192528735632,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,3,0,0,425195
Placer,2023-04,98325,2023,4,good,215,1390,1151.942050118181,0.1546762589928057,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,425195
Placer,2023-05,199557,2023,5,good,356,89,1089.147332400428,4,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,425195
Placer,2023-06,90202,2023,6,good,909,108,900.7631792,8.416666666666666,0,0.4644396551724138,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,425195
Placer,2023-07,232443,2023,7,good,697,190,781.5237714460424,3.668421052631579,0,0.5649425287356322,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,425195
Placer,2023-08,243058,2023,8,good,490,182,709.0864191723797,2.6923076923076925,0,0.6656788793103448,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,20000,1,1,0,425195
Placer,2023-09,161363,2023,9,good,281,162,681.0992603393737,1.7345679012345678,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,425195
Placer,2023-10,215582,2023,10,good,360,149,631.4749703077412,2.4161073825503356,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,425195
Placer,2023-11,180822,2023,11,good,244,155,610.5433977351568,1.5741935483870968,0,0.4644396551724138,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,425195
Placer,2023-12,46072,2023,12,good,202,170,603.0174390573736,1.188235294117647,0,0.4644396551724138,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,425195
Placer,2024-01,224423,2024,1,good,219,192,584.1866634122304,1.140625,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,434279
Placer,2024-02,6247575,2024,2,good,186,185,583.9563967,1.0054054054054054,0,0.6016163793103448,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,5,0,0,434279
Placer,2024-03,1198071,2024,3,good,267,201,568.7587933102914,1.328358208955224,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,434279
Placer,2024-04,97355,2024,4,good,237,250,571.7522606435033,0.948,0,0.4011673850574713,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,0,0,434279
Placer,2024-05,233950,2024,5,good,266,267,571.9825273614427,0.996254682,0,0.5672413793103448,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,90000,1,0,0,434279
Placer,2024-06,201160,2024,6,good,239,219,567.377193,1.091324200913242,0,0.5952227011494253,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,3,0,434279
Placer,2024-07,492137,2024,7,good,239,201,558.6270577209582,1.1890547263681592,0,0.5853448275862069,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,0,2,0,434279
Placer,2024-08,778329,2024,8,good,306,259,547.8045219778069,1.1814671814671815,0,0.572485632,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,2,1,0,434279
Placer,2024-09,295776,2024,9,good,226,219,546.1926549522312,1.0319634703196348,0,0.4640625,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,434279
Placer,2024-10,284696,2024,10,good,278,288,548.4953221316251,0.9652777777777778,0,0.4640625,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,434279
Placer,2024-11,246524,2024,11,good,217,249,555.8638571056855,0.8714859437751004,1,0.5795797413793103,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,2,0,0,434279
Placer,2024-12,186512,2024,12,good,259,262,556.5546572595036,0.9885496183206108,1,0.4640625,0,0,0.2281,0.2456,0.0175,93.06615776081424,16.57124682,83.55597964,19.35823499511948,0,1,0,0,434279
Plumas,2017-01,0,2017,1,good,1,2,5.359056806002143,0.5,0,0.6616918103448276,0.1754,0.3509,0.5088,0.0351,0.1754,86.38676844783714,91.41221374,69.72010178117048,33.26829182435802,40000,10,0,0,18660
Plumas,2017-02,0,2017,2,good,1,3,16.077170418006432,0.3333333333333333,1,0.6497306034482758,0.1754,0.3509,0.5088,0.0351,0.1754,86.38676844783714,91.41221374,69.72010178117048,33.26829182435802,2000000,2,0,0,18660
Plumas,2017-03,0,2017,3,good,4,2,5.359056806002143,2,0,0.5311242816091954,0.1754,0.3509,0.5088,0.0351,0.1754,86.38676844783714,91.41221374,69.72010178117048,33.26829182435802,0,1,0,0,18660
Plumas,2017-04,0,2017,4,good,1,0,0,,0,0.4011673850574713,0.1754,0.3509,0.5088,0.0351,0.1754,86.38676844783714,91.41221374,69.72010178117048,33.26829182435802,0,0,0,0,18660
Plumas,2017-05,0,2017,5,good,2,3,5.359056806002143,0.6666666666666666,0,0.4011673850574713,0.1754,0.3509,0.5088,0.0351,0.1754,86.38676844783714,91.41221374,69.72010178117048,33.26829182435802,0,0,0,0,18660
Plumas,2017-06,0,2017,6,good,1,1,5.359056806002143,1,0,0.6595725574712643,0.1754,0.3509,0.5088,0.0351,0.1754,86.38676844783714,91.41221374,69.72010178117048,33.26829182435802,0,0,3,0,18660
